Date,Series,EquityEUR,EquityIndexed,Drawdown
2024-02-01,Universe EW B&H,161.75,161.7463,-0.004931
2024-02-02,Universe EW B&H,162.68,162.6829,0
2024-02-05,Universe EW B&H,162.68,162.6754,-0.000046
2024-02-06,Universe EW B&H,163.3,163.2957,0
2024-02-07,Universe EW B&H,163.55,163.5451,0
2024-02-08,Universe EW B&H,164.19,164.1889,0
2024-02-09,Universe EW B&H,164.23,164.2325,0
2024-02-12,Universe EW B&H,164.65,164.6487,0
2024-02-13,Universe EW B&H,163.13,163.1338,-0.009201
2024-02-14,Universe EW B&H,164.32,164.3187,-0.002005
2024-02-15,Universe EW B&H,165.56,165.5555,0
2024-02-16,Universe EW B&H,165.72,165.7211,0
2024-02-20,Universe EW B&H,165.21,165.2133,-0.003064
2024-02-21,Universe EW B&H,165.24,165.2376,-0.002917
2024-02-22,Universe EW B&H,167.57,167.569,0
2024-02-23,Universe EW B&H,167.92,167.9245,0
2024-02-26,Universe EW B&H,167.73,167.7258,-0.001183
2024-02-27,Universe EW B&H,167.9,167.9033,-0.000126
2024-02-28,Universe EW B&H,167.74,167.7379,-0.001111
2024-02-29,Universe EW B&H,168.22,168.2193,0
2024-03-01,Universe EW B&H,169.57,169.5678,0
2024-03-04,Universe EW B&H,169.72,169.724,0
2024-03-05,Universe EW B&H,168.69,168.6941,-0.006068
2024-03-06,Universe EW B&H,169.65,169.6487,-0.000444
2024-03-07,Universe EW B&H,171.03,171.034,0
2024-03-08,Universe EW B&H,170.18,170.1767,-0.005013
2024-03-11,Universe EW B&H,170.17,170.166,-0.005075
2024-03-12,Universe EW B&H,172.03,172.0266,0
2024-03-13,Universe EW B&H,171.99,171.9894,-0.000216
2024-03-14,Universe EW B&H,171.68,171.6795,-0.002017
2024-03-15,Universe EW B&H,170.95,170.9472,-0.006275
2024-03-18,Universe EW B&H,171.26,171.2601,-0.004456
2024-03-19,Universe EW B&H,172.03,172.0298,0
2024-03-20,Universe EW B&H,172.42,172.4191,0
2024-03-21,Universe EW B&H,173.58,173.5835,0
2024-03-22,Universe EW B&H,173.19,173.1925,-0.002252
2024-03-25,Universe EW B&H,172.99,172.9898,-0.00342
2024-03-26,Universe EW B&H,173.2,173.2028,-0.002193
2024-03-27,Universe EW B&H,174.26,174.2633,0
2024-03-28,Universe EW B&H,174.43,174.4311,0
2024-04-01,Universe EW B&H,174.22,174.2222,-0.001197
2024-04-02,Universe EW B&H,173.3,173.3007,-0.006481
2024-04-03,Universe EW B&H,173.53,173.5262,-0.005188
2024-04-04,Universe EW B&H,172.4,172.4016,-0.011635
2024-04-05,Universe EW B&H,172.54,172.5436,-0.010821
2024-04-08,Universe EW B&H,173.02,173.0172,-0.008106
2024-04-09,Universe EW B&H,172.92,172.9217,-0.008653
2024-04-10,Universe EW B&H,172.13,172.1342,-0.013168
2024-04-11,Universe EW B&H,172.08,172.0835,-0.013458
2024-04-12,Universe EW B&H,170.54,170.5427,-0.022292
2024-04-15,Universe EW B&H,169.95,169.9534,-0.02567
2024-04-16,Universe EW B&H,168.96,168.9629,-0.031349
2024-04-17,Universe EW B&H,168.71,168.7089,-0.032805
2024-04-18,Universe EW B&H,168.78,168.7825,-0.032383
2024-04-19,Universe EW B&H,168.16,168.1625,-0.035937
2024-04-22,Universe EW B&H,169.94,169.941,-0.025741
2024-04-23,Universe EW B&H,171.68,171.6772,-0.015788
2024-04-24,Universe EW B&H,171.4,171.3975,-0.017391
2024-04-25,Universe EW B&H,170.95,170.9475,-0.019971
2024-04-26,Universe EW B&H,172.29,172.2946,-0.012248
2024-04-29,Universe EW B&H,172.89,172.8932,-0.008817
2024-04-30,Universe EW B&H,171.28,171.2763,-0.018086
2024-05-01,Universe EW B&H,171.04,171.0426,-0.019426
2024-05-02,Universe EW B&H,171.71,171.7051,-0.015628
2024-05-03,Universe EW B&H,172.91,172.9072,-0.008736
2024-05-06,Universe EW B&H,174.47,174.4731,0
2024-05-07,Universe EW B&H,175.58,175.5754,0
2024-05-08,Universe EW B&H,175.9,175.8961,0
2024-05-09,Universe EW B&H,176.91,176.9113,0
2024-05-10,Universe EW B&H,177.68,177.6844,0
2024-05-13,Universe EW B&H,177.82,177.8243,0
2024-05-14,Universe EW B&H,178.39,178.3913,0
2024-05-15,Universe EW B&H,179.55,179.5498,0
2024-05-16,Universe EW B&H,179.27,179.2653,-0.001585
2024-05-17,Universe EW B&H,179.6,179.5986,0
2024-05-20,Universe EW B&H,179.73,179.7343,0
2024-05-21,Universe EW B&H,179.85,179.8512,0
2024-05-22,Universe EW B&H,179.46,179.4608,-0.002171
2024-05-23,Universe EW B&H,178.4,178.3954,-0.008094
2024-05-24,Universe EW B&H,178.8,178.7977,-0.005857
2024-05-28,Universe EW B&H,178.53,178.528,-0.007357
2024-05-29,Universe EW B&H,176.61,176.6073,-0.018036
2024-05-30,Universe EW B&H,176.31,176.3058,-0.019713
2024-05-31,Universe EW B&H,177.75,177.7484,-0.011691
2024-06-03,Universe EW B&H,177.91,177.9098,-0.010794
2024-06-04,Universe EW B&H,177.6,177.5977,-0.01253
2024-06-05,Universe EW B&H,179.19,179.1929,-0.00366
2024-06-06,Universe EW B&H,179.71,179.7127,-0.00077
2024-06-07,Universe EW B&H,179.59,179.5923,-0.00144
2024-06-10,Universe EW B&H,179.38,179.3844,-0.002595
2024-06-11,Universe EW B&H,178.53,178.5297,-0.007347
2024-06-12,Universe EW B&H,179.46,179.4617,-0.002166
2024-06-13,Universe EW B&H,178.45,178.4474,-0.007805
2024-06-14,Universe EW B&H,177.82,177.8159,-0.011317
2024-06-17,Universe EW B&H,178.86,178.8587,-0.005518
2024-06-18,Universe EW B&H,179.56,179.5605,-0.001616
2024-06-20,Universe EW B&H,180.13,180.1264,0
2024-06-21,Universe EW B&H,179.69,179.6879,-0.002435
2024-06-24,Universe EW B&H,180.47,180.4722,0
2024-06-25,Universe EW B&H,180.01,180.0079,-0.002572
2024-06-26,Universe EW B&H,179.62,179.617,-0.004739
2024-06-27,Universe EW B&H,179.7,179.6961,-0.004301
2024-06-28,Universe EW B&H,179.72,179.7226,-0.004153
2024-07-01,Universe EW B&H,180.44,180.4414,-0.000171
2024-07-02,Universe EW B&H,180.42,180.4159,-0.000312
2024-07-03,Universe EW B&H,181.18,181.1822,0
2024-07-05,Universe EW B&H,181.93,181.9342,0
2024-07-08,Universe EW B&H,181.96,181.9622,0
2024-07-09,Universe EW B&H,181.17,181.1693,-0.004358
2024-07-10,Universe EW B&H,182.77,182.7664,0
2024-07-11,Universe EW B&H,182.33,182.3271,-0.002404
2024-07-12,Universe EW B&H,183.56,183.555,0
2024-07-15,Universe EW B&H,183.08,183.0784,-0.002597
2024-07-16,Universe EW B&H,183.64,183.6374,0
2024-07-17,Universe EW B&H,182.83,182.8298,-0.004398
2024-07-18,Universe EW B&H,181.82,181.8198,-0.009898
2024-07-19,Universe EW B&H,180.22,180.2243,-0.018586
2024-07-22,Universe EW B&H,181.94,181.9376,-0.009256
2024-07-23,Universe EW B&H,181.46,181.4554,-0.011882
2024-07-24,Universe EW B&H,179.05,179.048,-0.024991
2024-07-25,Universe EW B&H,178.53,178.526,-0.027834
2024-07-26,Universe EW B&H,180.24,180.2372,-0.018516
2024-07-29,Universe EW B&H,180,180.0014,-0.0198
2024-07-30,Universe EW B&H,179.88,179.8813,-0.020454
2024-07-31,Universe EW B&H,181.91,181.9133,-0.009388
2024-08-01,Universe EW B&H,179.06,179.061,-0.024921
2024-08-02,Universe EW B&H,175.15,175.1481,-0.046229
2024-08-05,Universe EW B&H,171.1,171.0968,-0.06829
2024-08-06,Universe EW B&H,171.87,171.8666,-0.064098
2024-08-07,Universe EW B&H,172.43,172.4279,-0.061042
2024-08-08,Universe EW B&H,175.08,175.0833,-0.046581
2024-08-09,Universe EW B&H,175.54,175.5363,-0.044115
2024-08-12,Universe EW B&H,175.39,175.3872,-0.044926
2024-08-13,Universe EW B&H,177.03,177.032,-0.03597
2024-08-14,Universe EW B&H,178.03,178.0256,-0.030559
2024-08-15,Universe EW B&H,180.88,180.8786,-0.015023
2024-08-16,Universe EW B&H,181.27,181.2711,-0.012886
2024-08-19,Universe EW B&H,182.66,182.6643,-0.005299
2024-08-20,Universe EW B&H,182.11,182.1095,-0.00832
2024-08-21,Universe EW B&H,182.73,182.7261,-0.004962
2024-08-22,Universe EW B&H,182.11,182.1076,-0.008331
2024-08-23,Universe EW B&H,183.56,183.5562,-0.000442
2024-08-26,Universe EW B&H,183.51,183.5103,-0.000692
2024-08-27,Universe EW B&H,183.75,183.7541,0
2024-08-28,Universe EW B&H,183.27,183.27,-0.002634
2024-08-29,Universe EW B&H,184.35,184.3518,0
2024-08-30,Universe EW B&H,185.46,185.4602,0
2024-09-03,Universe EW B&H,182.14,182.1373,-0.017917
2024-09-04,Universe EW B&H,181.43,181.4289,-0.021737
2024-09-05,Universe EW B&H,180.19,180.1855,-0.028441
2024-09-06,Universe EW B&H,177.41,177.4097,-0.043408
2024-09-09,Universe EW B&H,179.13,179.1329,-0.034117
2024-09-10,Universe EW B&H,178.5,178.4992,-0.037534
2024-09-11,Universe EW B&H,179.4,179.4032,-0.03266
2024-09-12,Universe EW B&H,180.36,180.3603,-0.027499
2024-09-13,Universe EW B&H,181.28,181.2841,-0.022517
2024-09-16,Universe EW B&H,181.76,181.7641,-0.01993
2024-09-17,Universe EW B&H,182.06,182.0599,-0.018335
2024-09-18,Universe EW B&H,181.39,181.3923,-0.021934
2024-09-19,Universe EW B&H,184.31,184.3132,-0.006185
2024-09-20,Universe EW B&H,183.03,183.0321,-0.013093
2024-09-23,Universe EW B&H,183.49,183.4886,-0.010631
2024-09-24,Universe EW B&H,184.44,184.4359,-0.005523
2024-09-25,Universe EW B&H,184,184.0028,-0.007859
2024-09-26,Universe EW B&H,185.52,185.5239,0
2024-09-27,Universe EW B&H,186.22,186.2193,0
2024-09-30,Universe EW B&H,185.63,185.6316,-0.003156
2024-10-01,Universe EW B&H,184.71,184.7068,-0.008122
2024-10-02,Universe EW B&H,184.99,184.9854,-0.006626
2024-10-03,Universe EW B&H,184.23,184.2305,-0.01068
2024-10-04,Universe EW B&H,185.83,185.8307,-0.002087
2024-10-07,Universe EW B&H,185.36,185.3559,-0.004636
2024-10-08,Universe EW B&H,185.21,185.2126,-0.005406
2024-10-09,Universe EW B&H,186.77,186.7679,0
2024-10-10,Universe EW B&H,186.28,186.2795,-0.002615
2024-10-11,Universe EW B&H,187.59,187.587,0
2024-10-14,Universe EW B&H,188.6,188.5992,0
2024-10-15,Universe EW B&H,187.1,187.0979,-0.00796
2024-10-16,Universe EW B&H,187.41,187.407,-0.006321
2024-10-17,Universe EW B&H,187.85,187.8469,-0.003989
2024-10-18,Universe EW B&H,188.86,188.8624,0
2024-10-21,Universe EW B&H,187.97,187.9652,-0.004751
2024-10-22,Universe EW B&H,187.64,187.6388,-0.006479
2024-10-23,Universe EW B&H,186.45,186.4529,-0.012758
2024-10-24,Universe EW B&H,186.74,186.7369,-0.011255
2024-10-25,Universe EW B&H,186.56,186.5619,-0.012181
2024-10-28,Universe EW B&H,186.95,186.9495,-0.010129
2024-10-29,Universe EW B&H,186.7,186.7016,-0.011441
2024-10-30,Universe EW B&H,185.04,185.0438,-0.020219
2024-10-31,Universe EW B&H,182.99,182.9859,-0.031115
2024-11-01,Universe EW B&H,184.32,184.3239,-0.024031
2024-11-04,Universe EW B&H,183.67,183.6705,-0.027491
2024-11-05,Universe EW B&H,184.55,184.5478,-0.022846
2024-11-06,Universe EW B&H,186.73,186.7327,-0.011277
2024-11-07,Universe EW B&H,188.19,188.1937,-0.003541
2024-11-08,Universe EW B&H,187.54,187.537,-0.007018
2024-11-11,Universe EW B&H,188.09,188.0947,-0.004065
2024-11-12,Universe EW B&H,186.24,186.2405,-0.013883
2024-11-13,Universe EW B&H,186.07,186.0665,-0.014804
2024-11-14,Universe EW B&H,186.64,186.6366,-0.011786
2024-11-15,Universe EW B&H,184.95,184.9462,-0.020736
2024-11-18,Universe EW B&H,185.48,185.4831,-0.017893
2024-11-19,Universe EW B&H,185.07,185.0718,-0.020071
2024-11-20,Universe EW B&H,184.91,184.9113,-0.020921
2024-11-21,Universe EW B&H,185.87,185.8722,-0.015833
2024-11-22,Universe EW B&H,187.52,187.5236,-0.007089
2024-11-25,Universe EW B&H,188.26,188.2565,-0.003208
2024-11-26,Universe EW B&H,188.29,188.2947,-0.003006
2024-11-27,Universe EW B&H,187.87,187.8747,-0.00523
2024-11-29,Universe EW B&H,189.2,189.1992,0
2024-12-02,Universe EW B&H,190.07,190.0689,0
2024-12-03,Universe EW B&H,190.15,190.1486,0
2024-12-04,Universe EW B&H,190.75,190.7486,0
2024-12-05,Universe EW B&H,190.74,190.7432,-0.000028
2024-12-06,Universe EW B&H,191.26,191.259,0
2024-12-09,Universe EW B&H,191.11,191.1096,-0.000781
2024-12-10,Universe EW B&H,190.03,190.029,-0.006431
2024-12-11,Universe EW B&H,190.48,190.4761,-0.004094
2024-12-12,Universe EW B&H,189.83,189.8333,-0.007454
2024-12-13,Universe EW B&H,189.87,189.8695,-0.007265
2024-12-16,Universe EW B&H,189.55,189.5463,-0.008955
2024-12-17,Universe EW B&H,189.02,189.0209,-0.011702
2024-12-18,Universe EW B&H,186.29,186.2852,-0.026005
2024-12-19,Universe EW B&H,185.07,185.0725,-0.032346
2024-12-20,Universe EW B&H,185.39,185.3872,-0.030701
2024-12-23,Universe EW B&H,186.49,186.4884,-0.024943
2024-12-24,Universe EW B&H,187.6,187.6036,-0.019112
2024-12-26,Universe EW B&H,187.63,187.6255,-0.018998
2024-12-27,Universe EW B&H,187.51,187.5148,-0.019577
2024-12-30,Universe EW B&H,186.05,186.0517,-0.027227
2024-12-31,Universe EW B&H,186.29,186.2925,-0.025967
2025-01-02,Universe EW B&H,186.65,186.6528,-0.024084
2025-01-03,Universe EW B&H,187.08,187.0752,-0.021875
2025-01-06,Universe EW B&H,188.28,188.2768,-0.015592
2025-01-07,Universe EW B&H,188.62,188.6171,-0.013813
2025-01-08,Universe EW B&H,188.51,188.5143,-0.014351
2025-01-10,Universe EW B&H,187.1,187.0966,-0.021763
2025-01-13,Universe EW B&H,187.3,187.3014,-0.020692
2025-01-14,Universe EW B&H,187.32,187.3223,-0.020583
2025-01-15,Universe EW B&H,189.82,189.8239,-0.007504
2025-01-16,Universe EW B&H,190.75,190.7455,-0.002685
2025-01-17,Universe EW B&H,192.55,192.5487,0
2025-01-21,Universe EW B&H,194.27,194.2723,0
2025-01-22,Universe EW B&H,194.95,194.9493,0
2025-01-23,Universe EW B&H,196.3,196.2981,0
2025-01-24,Universe EW B&H,195.73,195.7271,-0.002909
2025-01-27,Universe EW B&H,195.63,195.6258,-0.003425
2025-01-28,Universe EW B&H,195.61,195.6108,-0.003501
2025-01-29,Universe EW B&H,195.84,195.8428,-0.002319
2025-01-30,Universe EW B&H,197.87,197.8703,0
2025-01-31,Universe EW B&H,197,197.0002,-0.004397
2025-02-03,Universe EW B&H,195.74,195.7405,-0.010763
2025-02-04,Universe EW B&H,196.21,196.2101,-0.00839
2025-02-05,Universe EW B&H,197.07,197.0709,-0.00404
2025-02-06,Universe EW B&H,198.28,198.2784,0
2025-02-07,Universe EW B&H,197.07,197.0722,-0.006083
2025-02-10,Universe EW B&H,198.4,198.4048,0
2025-02-11,Universe EW B&H,199.17,199.1657,0
2025-02-12,Universe EW B&H,199.51,199.5055,0
2025-02-13,Universe EW B&H,201.37,201.365,0
2025-02-14,Universe EW B&H,201.01,201.0062,-0.001782
2025-02-18,Universe EW B&H,202.64,202.6383,0
2025-02-19,Universe EW B&H,201.94,201.9361,-0.003465
2025-02-20,Universe EW B&H,201.12,201.1177,-0.007504
2025-02-21,Universe EW B&H,199.86,199.8552,-0.013734
2025-02-24,Universe EW B&H,199.79,199.7923,-0.014045
2025-02-25,Universe EW B&H,199.65,199.6549,-0.014723
2025-02-26,Universe EW B&H,200.24,200.2408,-0.011832
2025-02-27,Universe EW B&H,198.42,198.4231,-0.020802
2025-02-28,Universe EW B&H,200.32,200.3172,-0.011455
2025-03-03,Universe EW B&H,200.06,200.0634,-0.012707
2025-03-04,Universe EW B&H,196.22,196.2184,-0.031682
2025-03-05,Universe EW B&H,198.68,198.6751,-0.019558
2025-03-06,Universe EW B&H,197.13,197.1297,-0.027184
2025-03-07,Universe EW B&H,197.08,197.0754,-0.027453
2025-03-10,Universe EW B&H,193.89,193.8859,-0.043192
2025-03-11,Universe EW B&H,191.68,191.6756,-0.0541
2025-03-12,Universe EW B&H,192.77,192.7668,-0.048715
2025-03-13,Universe EW B&H,191.37,191.371,-0.055603
2025-03-14,Universe EW B&H,194.42,194.4189,-0.040562
2025-03-17,Universe EW B&H,196.27,196.2739,-0.031408
2025-03-18,Universe EW B&H,196,196.0034,-0.032743
2025-03-19,Universe EW B&H,196.77,196.7681,-0.028969
2025-03-20,Universe EW B&H,196.15,196.1502,-0.032018
2025-03-21,Universe EW B&H,195.57,195.5746,-0.034858
2025-03-24,Universe EW B&H,196.87,196.8714,-0.028459
2025-03-25,Universe EW B&H,197.32,197.316,-0.026265
2025-03-26,Universe EW B&H,195.86,195.8628,-0.033436
2025-03-27,Universe EW B&H,194.75,194.7457,-0.038949
2025-03-28,Universe EW B&H,192.06,192.0558,-0.052224
2025-03-31,Universe EW B&H,191.64,191.6406,-0.054273
2025-04-01,Universe EW B&H,192.1,192.1025,-0.051993
2025-04-02,Universe EW B&H,192.07,192.0746,-0.052131
2025-04-03,Universe EW B&H,184.32,184.3174,-0.090412
2025-04-04,Universe EW B&H,174.04,174.0353,-0.141153
2025-04-07,Universe EW B&H,170.79,170.79,-0.157168
2025-04-08,Universe EW B&H,170.53,170.5326,-0.158439
2025-04-09,Universe EW B&H,176.78,176.7816,-0.1276
2025-04-10,Universe EW B&H,175.68,175.6817,-0.133028
2025-04-11,Universe EW B&H,177.24,177.2354,-0.125361
2025-04-14,Universe EW B&H,180.06,180.0615,-0.111414
2025-04-15,Universe EW B&H,180.64,180.64,-0.10856
2025-04-16,Universe EW B&H,178.64,178.643,-0.118415
2025-04-17,Universe EW B&H,178.97,178.9657,-0.116822
2025-04-21,Universe EW B&H,177.01,177.011,-0.126468
2025-04-22,Universe EW B&H,180.23,180.2256,-0.110604
2025-04-23,Universe EW B&H,183.31,183.3087,-0.09539
2025-04-24,Universe EW B&H,185.71,185.7059,-0.08356
2025-04-25,Universe EW B&H,186.54,186.5401,-0.079443
2025-04-28,Universe EW B&H,187.03,187.0326,-0.077013
2025-04-29,Universe EW B&H,187.68,187.6814,-0.073811
2025-04-30,Universe EW B&H,188.04,188.0429,-0.072027
2025-05-01,Universe EW B&H,187.79,187.7878,-0.073286
2025-05-02,Universe EW B&H,191.26,191.2572,-0.056164
2025-05-05,Universe EW B&H,190.65,190.6528,-0.059147
2025-05-06,Universe EW B&H,189.21,189.212,-0.066258
2025-05-07,Universe EW B&H,189.73,189.7296,-0.063703
2025-05-08,Universe EW B&H,190.53,190.5261,-0.059773
2025-05-09,Universe EW B&H,191.13,191.1267,-0.056809
2025-05-12,Universe EW B&H,196.09,196.0895,-0.032318
2025-05-13,Universe EW B&H,196.28,196.2785,-0.031385
2025-05-14,Universe EW B&H,195.38,195.3761,-0.035838
2025-05-15,Universe EW B&H,196.26,196.2621,-0.031466
2025-05-16,Universe EW B&H,197.26,197.2594,-0.026544
2025-05-19,Universe EW B&H,197.73,197.7271,-0.024236
2025-05-20,Universe EW B&H,198.09,198.089,-0.02245
2025-05-21,Universe EW B&H,196.31,196.3063,-0.031248
2025-05-22,Universe EW B&H,195.31,195.311,-0.036159
2025-05-23,Universe EW B&H,193.47,193.4737,-0.045226
2025-05-27,Universe EW B&H,196.74,196.7356,-0.029129
2025-05-28,Universe EW B&H,195.7,195.7047,-0.034217
2025-05-29,Universe EW B&H,195.91,195.9058,-0.033224
2025-05-30,Universe EW B&H,195.98,195.9813,-0.032852
2025-06-02,Universe EW B&H,196.08,196.0841,-0.032344
2025-06-03,Universe EW B&H,197.18,197.1795,-0.026939
2025-06-04,Universe EW B&H,197.81,197.8112,-0.023821
2025-06-05,Universe EW B&H,197.41,197.414,-0.025782
2025-06-06,Universe EW B&H,198.75,198.7502,-0.019187
2025-06-09,Universe EW B&H,199.25,199.2512,-0.016715
2025-06-10,Universe EW B&H,200.3,200.3045,-0.011517
2025-06-11,Universe EW B&H,199.6,199.6028,-0.01498
2025-06-12,Universe EW B&H,199.84,199.8376,-0.013821
2025-06-13,Universe EW B&H,197.7,197.7034,-0.024353
2025-06-16,Universe EW B&H,198.88,198.8821,-0.018536
2025-06-17,Universe EW B&H,197.02,197.0206,-0.027723
2025-06-18,Universe EW B&H,196.48,196.4798,-0.030392
2025-06-20,Universe EW B&H,196.02,196.0161,-0.03268
2025-06-23,Universe EW B&H,196.61,196.6143,-0.029728
2025-06-24,Universe EW B&H,198.92,198.9175,-0.018362
2025-06-25,Universe EW B&H,198.02,198.017,-0.022806
2025-06-26,Universe EW B&H,198.96,198.9612,-0.018146
2025-06-27,Universe EW B&H,200.87,200.8708,-0.008723
2025-06-30,Universe EW B&H,200.99,200.9855,-0.008156
2025-07-01,Universe EW B&H,201.85,201.8481,-0.0039
2025-07-02,Universe EW B&H,203.25,203.2488,0
2025-07-03,Universe EW B&H,203.84,203.8436,0
2025-07-07,Universe EW B&H,202.7,202.7036,-0.005593
2025-07-08,Universe EW B&H,203.73,203.7287,-0.000563
2025-07-09,Universe EW B&H,204.69,204.6869,0
2025-07-10,Universe EW B&H,206.13,206.1337,0
2025-07-11,Universe EW B&H,204.78,204.7841,-0.006547
2025-07-14,Universe EW B&H,204.63,204.6306,-0.007292
2025-07-15,Universe EW B&H,203.2,203.2021,-0.014222
2025-07-16,Universe EW B&H,203.08,203.0809,-0.01481
2025-07-17,Universe EW B&H,204.4,204.3969,-0.008426
2025-07-18,Universe EW B&H,203.78,203.7834,-0.011402
2025-07-21,Universe EW B&H,203.76,203.7608,-0.011512
2025-07-22,Universe EW B&H,204.07,204.0655,-0.010034
2025-07-23,Universe EW B&H,206.47,206.4728,0
2025-07-24,Universe EW B&H,206.53,206.5302,0
2025-07-25,Universe EW B&H,206.58,206.578,0
2025-07-28,Universe EW B&H,206.21,206.2108,-0.001777
2025-07-29,Universe EW B&H,205.82,205.8245,-0.003648
2025-07-30,Universe EW B&H,205.51,205.5128,-0.005156
2025-07-31,Universe EW B&H,203.16,203.1576,-0.016557
2025-08-01,Universe EW B&H,200.56,200.5604,-0.02913
2025-08-04,Universe EW B&H,202.35,202.3533,-0.020451
2025-08-05,Universe EW B&H,202.49,202.4901,-0.019789
2025-08-06,Universe EW B&H,202.66,202.6609,-0.018962
2025-08-07,Universe EW B&H,203.04,203.0377,-0.017138
2025-08-08,Universe EW B&H,204.3,204.2955,-0.011049
2025-08-11,Universe EW B&H,203.82,203.824,-0.013332
2025-08-12,Universe EW B&H,205.69,205.6924,-0.004287
2025-08-13,Universe EW B&H,207.19,207.1921,0
2025-08-14,Universe EW B&H,207.87,207.8656,0
2025-08-15,Universe EW B&H,208.51,208.5131,0
2025-08-18,Universe EW B&H,208.46,208.4593,-0.000258
2025-08-19,Universe EW B&H,209.14,209.1357,0
2025-08-20,Universe EW B&H,209.48,209.4798,0
2025-08-21,Universe EW B&H,209.03,209.0278,-0.002158
2025-08-22,Universe EW B&H,211.44,211.4438,0
2025-08-25,Universe EW B&H,210.37,210.365,-0.005102
2025-08-26,Universe EW B&H,210.3,210.3037,-0.005392
2025-08-27,Universe EW B&H,210.9,210.9026,-0.00256
2025-08-28,Universe EW B&H,211.19,211.1899,-0.001201
2025-08-29,Universe EW B&H,210.43,210.4262,-0.004813
2025-09-02,Universe EW B&H,209.63,209.6259,-0.008598
2025-09-03,Universe EW B&H,210.04,210.0391,-0.006643
2025-09-04,Universe EW B&H,211.06,211.0574,-0.001828
2025-09-05,Universe EW B&H,210.19,210.1944,-0.005909
2025-09-08,Universe EW B&H,210.38,210.3789,-0.005036
2025-09-09,Universe EW B&H,210.8,210.8011,-0.00304
2025-09-10,Universe EW B&H,211.33,211.3299,-0.000538
2025-09-11,Universe EW B&H,212.33,212.331,0
2025-09-12,Universe EW B&H,211.47,211.4748,-0.004032
2025-09-15,Universe EW B&H,212.19,212.1862,-0.000682
2025-09-16,Universe EW B&H,211.82,211.8218,-0.002398
2025-09-17,Universe EW B&H,212.4,212.4047,0
2025-09-18,Universe EW B&H,214.11,214.1127,0
2025-09-19,Universe EW B&H,214.12,214.1158,0
2025-09-22,Universe EW B&H,213.96,213.9625,-0.000716
2025-09-23,Universe EW B&H,214.21,214.2146,0
2025-09-24,Universe EW B&H,214.07,214.0671,-0.000689
2025-09-25,Universe EW B&H,212.99,212.9905,-0.005714
2025-09-26,Universe EW B&H,214.25,214.2496,0
2025-09-29,Universe EW B&H,214.3,214.3028,0
2025-09-30,Universe EW B&H,215.12,215.1239,0
2025-10-01,Universe EW B&H,217.42,217.4239,0
2025-10-02,Universe EW B&H,218.29,218.2889,0
2025-10-03,Universe EW B&H,219.02,219.0186,0
2025-10-06,Universe EW B&H,219.81,219.8082,0
2025-10-07,Universe EW B&H,219.59,219.5892,-0.000996
2025-10-08,Universe EW B&H,220.5,220.4983,0
2025-10-09,Universe EW B&H,220.07,220.0699,-0.001943
2025-10-10,Universe EW B&H,216.23,216.2299,-0.019358
2025-10-13,Universe EW B&H,218.07,218.0682,-0.011021
2025-10-14,Universe EW B&H,218.37,218.3748,-0.00963
2025-10-15,Universe EW B&H,219.85,219.8524,-0.002929
2025-10-16,Universe EW B&H,220.08,220.0834,-0.001882
2025-10-17,Universe EW B&H,219.52,219.5233,-0.004422
2025-10-20,Universe EW B&H,222.05,222.0455,0
2025-10-21,Universe EW B&H,222.48,222.4838,0
2025-10-22,Universe EW B&H,221.11,221.1099,-0.006175
2025-10-23,Universe EW B&H,222.61,222.6094,0
2025-10-24,Universe EW B&H,223.39,223.3921,0
2025-10-27,Universe EW B&H,224.82,224.8188,0
2025-10-28,Universe EW B&H,224.79,224.7902,-0.000127
2025-10-29,Universe EW B&H,224.32,224.3248,-0.002197
2025-10-30,Universe EW B&H,223.31,223.3141,-0.006693
2025-10-31,Universe EW B&H,222.86,222.8553,-0.008734
2025-11-03,Universe EW B&H,222.8,222.7951,-0.009001
2025-11-04,Universe EW B&H,221.43,221.4298,-0.015074
2025-11-05,Universe EW B&H,222.61,222.6137,-0.009809
2025-11-06,Universe EW B&H,220.55,220.5507,-0.018985
2025-11-07,Universe EW B&H,220.35,220.3498,-0.019878
2025-11-10,Universe EW B&H,222.66,222.6567,-0.009617
2025-11-11,Universe EW B&H,225.01,225.0105,0
2025-11-12,Universe EW B&H,226.59,226.5873,0
2025-11-13,Universe EW B&H,224.55,224.5469,-0.009005
2025-11-14,Universe EW B&H,223.33,223.3275,-0.014386
2025-11-17,Universe EW B&H,221.27,221.2739,-0.02345
2025-11-18,Universe EW B&H,219.2,219.1963,-0.032619
2025-11-19,Universe EW B&H,218.89,218.8852,-0.033992
2025-11-20,Universe EW B&H,217.07,217.0654,-0.042023
2025-11-21,Universe EW B&H,218.28,218.2768,-0.036677
2025-11-24,Universe EW B&H,219.36,219.363,-0.031883
2025-11-25,Universe EW B&H,221.4,221.3991,-0.022897
2025-11-26,Universe EW B&H,223.02,223.0228,-0.015731
2025-11-28,Universe EW B&H,224.34,224.3353,-0.009938
2025-12-01,Universe EW B&H,223.58,223.5842,-0.013253
2025-12-02,Universe EW B&H,224.11,224.1127,-0.010921
2025-12-03,Universe EW B&H,225.06,225.0641,-0.006722
2025-12-04,Universe EW B&H,225.1,225.0991,-0.006567
2025-12-05,Universe EW B&H,225.9,225.9028,-0.003021
