SellerID,OrderN,LateRate,AvgFreight,AvgLeadTime,CustomerStateN,City,State,RiskBand,RecommendedAction,RiskRank
8b181ee5518df84f18f4e1a43fe07923,1,0.0,27.08,14.0,1,goioere,SP,Low volume,Watch — below volume gate,0
8b2492b7ff4468839593fafeed55bad9,29,0.069,23.32,12.4,7,sao goncalo,RJ,Low volume,Watch — below volume gate,0
8b28d096634035667e8263d57ba3368c,136,0.1103,18.47,14.1,17,sao jose dos campos,SP,Medium,Review — rising late rate,103
8b2d4ab22f42c5cfc338b846decfda60,6,0.0,30.89,15.5,5,fazenda rio grande,PR,Low volume,Watch — below volume gate,0
8b321bb669392f5163d04c59e235e066,926,0.0875,15.06,12.6,27,sao paulo,SP,Low,Maintain — on-time seller,176
8b655f0855926bcb49f5835d38dfddf6,5,0.0,14.66,5.6,2,osasco,SP,Low volume,Watch — below volume gate,0
8b87cd0d43d49b9bdf40f56229364d59,2,0.0,67.94,15.0,2,sao paulo,SP,Low volume,Watch — below volume gate,0
8b8cfc8305aa441e4239358c9f6f2485,15,0.1333,81.25,12.5,5,londrina,PR,Low volume,Watch — below volume gate,0
8b9d6eec4a7eb7d0f9d579ce0b38324d,47,0.1489,36.96,10.5,12,mesquita,RJ,Medium,Review — rising late rate,40
8bb48dc19fccaa8613b6229bf7f452a2,81,0.0247,23.12,11.6,15,assis,SP,Low,Maintain — on-time seller,508
8bd0e3abda539b9479c4b44a691be1ec,6,0.3333,35.38,23.7,4,tres de maio,RS,Low volume,Watch — below volume gate,0
8bd0f31cf0a614c658f6763bd02dea69,32,0.0312,29.43,10.2,9,sao paulo,SP,Low,Maintain — on-time seller,474
8bdd8e3fd58bafa48af76b2c5fd71974,9,0.1111,18.08,10.3,6,sao paulo,SP,Low volume,Watch — below volume gate,0
8c0de775f52fe41590b376a3b7c50f68,8,0.0,14.09,6.1,4,sumare,SP,Low volume,Watch — below volume gate,0
8c16d1f32a54d92897cc437244442e1b,107,0.0093,19.64,10.8,15,blumenau,SC,Low,Maintain — on-time seller,574
8c351ed7c326c62123318f4f3246e906,2,0.0,17.88,10.0,2,praia grande,SP,Low volume,Watch — below volume gate,0
8c3b533c63cca56240f94f1e3a6b18ef,3,0.6667,217.11,43.3,3,belo horizonte,MG,Low volume,Watch — below volume gate,0
8c5e007d7bd5693fa1386ffefbc99f6c,9,0.0,42.03,10.2,7,indaiatuba,SP,Low volume,Watch — below volume gate,0
8c91bfea4263b8fba54081460693e2a1,2,0.0,23.38,12.5,2,horizontina,RS,Low volume,Watch — below volume gate,0
8c9348f33ae3dada25c99c99ade2af78,2,0.0,25.97,10.0,2,carapicuiba,SP,Low volume,Watch — below volume gate,0
8ca1551acf9832a4cf467bbbac15851f,11,0.0909,26.12,13.2,5,campo largo,PR,Low volume,Watch — below volume gate,0
8ca5b19e0263150d2c57afdde2b3d011,3,0.0,14.69,4.7,2,maua,SP,Low volume,Watch — below volume gate,0
8cb7c5ddf41f4d506eba76e9a4702a25,1,0.0,28.88,16.0,1,anapolis,GO,Low volume,Watch — below volume gate,0
8cbac7e12637ed9cffa18c7875207478,66,0.0606,25.25,13.9,11,jaragua do sul,SC,Low,Maintain — on-time seller,284
8cc6a0e5738e61a87b03c78b2ba9db4b,23,0.087,21.91,17.0,10,andradas,MG,Low volume,Watch — below volume gate,0
8ccf3cf69651cc1d8a02c8bfaf3b8568,2,0.5,19.31,26.0,2,rio claro,SP,Low volume,Watch — below volume gate,0
8cf21434553b02cbd37c0bbd07e041b0,1,0.0,23.22,11.0,1,sao jose,SC,Low volume,Watch — below volume gate,0
8d46553a36e68f95350a200c12f8f2e2,9,0.0,17.47,17.3,4,campinas,SP,Low volume,Watch — below volume gate,0
8d79c8a04e42d722a75097ce5cbcf2ef,25,0.08,27.08,19.3,10,caucaia,CE,Low volume,Watch — below volume gate,0
8d899e15a5925f097cca50faa49b15e3,4,0.25,37.74,6.0,2,sao roque,SP,Low volume,Watch — below volume gate,0
8d92f3ea807b89465643c219455e7369,3,0.6667,43.86,45.7,3,sao paulo,SP,Low volume,Watch — below volume gate,0
8d956fec2e4337affcb520f56fd8cbfd,209,0.0622,15.81,9.3,20,sao bernardo do campo,SP,Low,Maintain — on-time seller,277
8daab2245ebdc277c51098d01c5ad8ef,16,0.0,17.75,9.9,8,sao paulo,SP,Low volume,Watch — below volume gate,0
8dd386be0767c330276ea6a3f96532d3,1,0.0,44.5,11.0,1,paulo lopes,SC,Low volume,Watch — below volume gate,0
8de8fe3af4449ed695d2434c933ed73e,1,0.0,65.35,10.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
8def3db7f272735afb2ecd03aeca09a7,2,0.0,16.82,2.5,2,rio de janeiro,RJ,Low volume,Watch — below volume gate,0
8dfbc5ff27df12f6cef751d3b9554222,4,0.0,22.53,10.0,3,curitiba,PR,Low volume,Watch — below volume gate,0
8e29d051f810eb22959ede205b462b9f,2,0.5,106.74,31.5,2,mirassol,SP,Low volume,Watch — below volume gate,0
8e2b3afb420011ef0c88c9d5f11ea526,11,0.0909,15.0,10.6,3,campinas,SP,Low volume,Watch — below volume gate,0
8e34331b7eedd03be4e5d965c1956225,5,0.2,13.09,13.8,3,sao paulo,SP,Low volume,Watch — below volume gate,0
8e4f041ff58e7845456d3482524014b3,2,0.5,24.3,24.0,2,porto alegre,RS,Low volume,Watch — below volume gate,0
8e670472e453ba34a379331513d6aab1,1,1.0,108.96,86.0,1,juiz de fora,MG,Low volume,Watch — below volume gate,0
8e6cc767478edae941d9bd9eb778d77a,100,0.06,21.69,16.6,14,araguari,MG,Low,Maintain — on-time seller,285
8e6d7754bc7e0f22c96d255ebda59eba,79,0.1392,20.61,15.5,13,sao jose dos campos,SP,Medium,Review — rising late rate,50
8e8a7ce9f2f970dc00e2acf6f6e199f6,63,0.0635,18.22,12.1,14,sao goncalo,RJ,Low,Maintain — on-time seller,273
8ea394aed8138685abe1eb9f25e1021d,2,0.0,38.8,11.0,2,sorocaba,SP,Low volume,Watch — below volume gate,0
8eb88b0acb3f90a717ad659221471fa7,2,0.0,20.43,12.0,2,cacador,SC,Low volume,Watch — below volume gate,0
8ec76bb0965af3f007692b26fa9d6623,1,0.0,29.75,11.0,1,criciuma,SC,Low volume,Watch — below volume gate,0
8ed8ea9a57c862f2c18c2fe41f601d56,19,0.0,38.48,8.6,6,blumenau,SC,Low volume,Watch — below volume gate,0
8f0fbe2cd4d472157dc1cdef6edecaa9,1,0.0,16.11,11.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
8f119a0aee85c0c8fc534629734e94fd,74,0.0405,14.13,10.1,13,barueri,SP,Low,Maintain — on-time seller,398
8f2b51a30523cdecddc2f179f351c7d6,7,0.0,21.19,13.3,4,sao paulo,SP,Low volume,Watch — below volume gate,0
8f2ce03f928b567e3d56181ae20ae952,151,0.1258,24.88,14.3,20,pirituba,SP,Medium,Review — rising late rate,67
8f54d64f28a993550aa7943f12572959,15,0.0667,25.17,14.0,7,ipatinga,MG,Low volume,Watch — below volume gate,0
8f580d36c1e9d6fbce95283403c7d447,8,0.125,22.52,12.2,2,ribeirao preto,SP,Low volume,Watch — below volume gate,0
8f78f0903005064036736c7173a5c2ed,13,0.0,48.63,17.3,7,tiradentes,MG,Low volume,Watch — below volume gate,0
8fb67a334bacec338885b4e9e1708073,1,0.0,38.52,8.0,1,toledo,PR,Low volume,Watch — below volume gate,0
8fb791022c1fc8909664f48ab7dc636d,5,0.0,72.68,5.6,3,sao paulo,SP,Low volume,Watch — below volume gate,0
8fbd63429be6d3e5e6d1a709b6464802,6,0.0,29.93,8.2,4,santo andre,SP,Low volume,Watch — below volume gate,0
8fbe2ee446b97e128471be4ce983dc0d,3,0.3333,13.33,7.7,2,sorocaba,SP,Low volume,Watch — below volume gate,0
8fd3b4468f6425810648177996c14cbd,1,0.0,21.67,10.0,1,sao jose do rio preto,SP,Low volume,Watch — below volume gate,0
8fdca8e349553f99bc738833a62c8802,22,0.0455,17.31,10.6,10,sao paulo,SP,Low volume,Watch — below volume gate,0
8fe8786ee000001ab51d030dfd4a7bf1,5,0.0,40.29,15.8,5,paulo lopes,SC,Low volume,Watch — below volume gate,0
8fec2e460530482132c436cfb5439925,3,0.3333,26.72,21.7,3,laranjal paulista,SP,Low volume,Watch — below volume gate,0
8ff1a9df749e454105c55cda13e79143,12,0.0,20.91,12.8,4,marilia,SP,Low volume,Watch — below volume gate,0
8ff38bc3969e67c36c48343a07090f66,2,0.0,193.78,16.5,2,sao paulo,SP,Low volume,Watch — below volume gate,0
8fff28c4263ddec387f28d237fb42773,2,0.0,27.02,5.5,2,sao paulo,SP,Low volume,Watch — below volume gate,0
900ba814c251a692506d7834c1218441,85,0.1412,27.71,12.4,14,salto,SP,Medium,Review — rising late rate,47
901b460cdce0c64e471230d7f2f9f3a3,5,0.0,21.71,15.2,4,porto alegre,RS,Low volume,Watch — below volume gate,0
902c99f1ac505c0d18778b61bcd636f7,3,0.0,27.27,5.0,1,mogi guacu,SP,Low volume,Watch — below volume gate,0
903037660cf848a717166eb7a06d616e,42,0.119,25.3,12.1,11,sao paulo,SP,Medium,Review — rising late rate,79
90b36c5aeb728d5504a39f435bef0c5f,4,0.0,23.5,11.5,4,conchal,SP,Low volume,Watch — below volume gate,0
90b57083da5d803237da74daec6dcb2b,2,0.0,17.16,7.5,2,curitiba,PR,Low volume,Watch — below volume gate,0
910a922b426b7ff95eaee129ad6c0e1f,2,0.0,15.58,15.0,2,sao jose do rio preto,SP,Low volume,Watch — below volume gate,0
913fd0ebba70bb919f7254a02239173c,1,0.0,19.22,13.0,1,blumenau,SC,Low volume,Watch — below volume gate,0
9140bd1d9de28b197dce077bdd687438,6,0.0,30.68,6.2,3,amparo,SP,Low volume,Watch — below volume gate,0
9140ef75cc8211c4035935e80e567204,1,0.0,22.28,12.0,1,maringa,PR,Low volume,Watch — below volume gate,0
91543f9849d68d023e17194926598543,4,0.0,66.64,12.8,4,blumenau,SC,Low volume,Watch — below volume gate,0
916748bc99315c2d202898ae58b1617e,25,0.0,15.08,10.5,8,sorocaba,SP,Low volume,Watch — below volume gate,0
916c9de0b5ad957346eeeb12f332687e,22,0.0,21.72,8.8,7,curitiba,PR,Low volume,Watch — below volume gate,0
918717417d88a9f9ae9735567e6c7682,4,0.0,10.88,8.2,2,sao paulo,SP,Low volume,Watch — below volume gate,0
918f6fbcf3ab724d805867303e593a1b,2,0.0,16.44,5.0,1,valinhos,SP,Low volume,Watch — below volume gate,0
9198786624eaeb375793215cad26cfa6,8,0.0,24.79,13.0,5,rodeio,SC,Low volume,Watch — below volume gate,0
91f0eec23d4a61d7d7caeefa3f0ad1ca,11,0.2727,32.22,25.9,6,tubarao,SC,Low volume,Watch — below volume gate,0
91f5779a8731baca4809fdeade81803f,6,0.0,24.27,16.2,3,barra mansa,RJ,Low volume,Watch — below volume gate,0
91f848e9f4be368f4318775aac733370,60,0.0167,19.9,10.0,12,sao paulo,SP,Low,Maintain — on-time seller,550
9200e6ce317b67196b6b0bad4d4bd567,1,0.0,14.52,16.0,1,rio de janeiro,RJ,Low volume,Watch — below volume gate,0
921323538c9f1c4e816f2720eac02bea,15,0.2,16.02,8.3,8,sao paulo,SP,Low volume,Watch — below volume gate,0
9261d76c62caaf0b24677c2ceb7f8f20,6,0.0,41.26,7.8,4,palhoca,SC,Low volume,Watch — below volume gate,0
929f342384a6607afe143d789ade1316,4,0.0,15.84,4.5,3,londrina,PR,Low volume,Watch — below volume gate,0
92c8bc6e8f925792247656fed09aad65,2,0.5,13.22,13.5,2,sao paulo,SP,Low volume,Watch — below volume gate,0
92d14edfb62ee5ae7fdff70b0f4e7233,8,0.0,24.38,8.1,4,sao bernardo do campo,SP,Low volume,Watch — below volume gate,0
92eb0f42c21942b6552362b9b114707d,330,0.0485,14.55,13.6,22,sao paulo,SP,Low,Maintain — on-time seller,356
933446e9a59dece7ae9175103820ca8f,1,0.0,22.38,24.0,1,curitiba,PR,Low volume,Watch — below volume gate,0
934ed5cd1b9c1c7382d0a94a94b9e639,1,0.0,26.62,13.0,1,curitiba,PR,Low volume,Watch — below volume gate,0
939e6227d6964a11a70aa91243e418f2,4,0.0,15.81,5.2,1,conselheiro lafaiete,MG,Low volume,Watch — below volume gate,0
939f6e231201f26803cb5c3a3d2940b3,3,0.0,31.67,11.0,3,bauru,SP,Low volume,Watch — below volume gate,0
93b9a99027bd8bd6af682aff18dd19bf,18,0.0,24.44,11.8,7,mairipora,SP,Low volume,Watch — below volume gate,0
93bef6edaa84956e8e575016449b6351,1,0.0,14.56,10.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
93dc87703c046b603023e75222018b45,32,0.0938,19.25,20.3,12,belo horizonte,MG,Low,Maintain — on-time seller,148
94144541854e298c2d976cb893b81343,68,0.0441,21.02,12.9,11,viamao,RS,Low,Maintain — on-time seller,382
941554c5757b73ba0e50aa7732310afc,3,0.0,19.55,8.3,3,sao paulo,SP,Low volume,Watch — below volume gate,0
94165aea8a35c3c21499cbcae239b16c,1,0.0,16.11,6.0,1,uberlandia,MG,Low volume,Watch — below volume gate,0
94231344608e603693b0a8891143f65d,3,0.0,34.06,12.7,2,porto alegre,SP,Low volume,Watch — below volume gate,0
9449f25aeaf531019b76999ea49a6949,9,0.2222,18.94,13.6,3,rio de janeiro,RJ,Low volume,Watch — below volume gate,0
9485a23c0430ba1d58d359391606fce6,4,0.25,13.74,13.8,3,santo andre,SP,Low volume,Watch — below volume gate,0
94b9108d4b637ba65bb4f1e53cfcf8d8,7,0.1429,14.16,16.7,4,guarulhos,SP,Low volume,Watch — below volume gate,0
94c49f20a123aeb9360dbf80ff912bf6,3,0.0,20.51,14.0,3,sorocaba,SP,Low volume,Watch — below volume gate,0
94ca168e8bcb407ab85c5da308863027,5,0.0,17.47,12.6,4,clementina,SP,Low volume,Watch — below volume gate,0
94d76e96eedd976258cd3278ce56d5f2,1,0.0,68.56,7.0,1,sao roque,SP,Low volume,Watch — below volume gate,0
94e93ce877be27a515118dbfd2c2be41,29,0.0,29.43,13.7,12,votuporanga,SP,Low volume,Watch — below volume gate,0
951e8cef368f09bb3f3d03c00ca4702c,60,0.0667,21.9,9.2,9,ibitinga,SP,Low,Maintain — on-time seller,252
9523fb39dd240aa958e040f8183d64f3,1,0.0,21.3,22.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
9535a841eecebed61a9fb1ac1cbb5597,2,0.0,16.72,9.5,2,sao paulo,SP,Low volume,Watch — below volume gate,0
9539213aa8e023c01937bef95dc006da,9,0.1111,9.99,11.6,3,sao paulo,SP,Low volume,Watch — below volume gate,0
954e95f20808d7e5d11f0de292d078e0,3,0.0,39.73,9.0,2,joao monlevade,MG,Low volume,Watch — below volume gate,0
9558aa23f77a9e0a0eca83540999f43b,1,0.0,14.52,21.0,1,apucarana,PR,Low volume,Watch — below volume gate,0
955fee9216a65b617aa5c0531780ce60,1255,0.0614,19.74,10.7,27,sao paulo,SP,Low,Maintain — on-time seller,282
9596c870880d900012f2e8e6e30d06d7,21,0.0476,83.16,13.7,9,varginha,MG,Low volume,Watch — below volume gate,0
9599519be538b98748162a2b48248960,1,0.0,60.06,22.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
95b293867b5862941c9cd74f756a3c68,9,0.4444,10.9,21.1,2,sao paulo,SP,Low volume,Watch — below volume gate,0
95cca791657aabeff15a07eb152d7841,1,0.0,18.23,4.0,1,palotina,PR,Low volume,Watch — below volume gate,0
95e03ca3d4146e4011985981aeb959b9,169,0.0355,18.74,12.5,19,rio de janeiro,RJ,Low,Maintain — on-time seller,430
95ec4458365c4d11f452ccf538377619,26,0.0385,17.3,6.4,6,limeira,SP,Low volume,Watch — below volume gate,0
95f83f51203c626648c875dd41874c7f,48,0.0208,34.01,11.5,7,borda da mata,MG,Low,Maintain — on-time seller,535
960945e1a9535cbc0cd6ddd35fbe7ae8,28,0.0,18.3,6.1,5,sao paulo,SP,Low volume,Watch — below volume gate,0
9616352088dcf83a7c06637f4ebf1c80,91,0.0,19.41,12.3,11,umuarama,PR,Low,Maintain — on-time seller,580
961dff0a659b4561334372337dd897d9,3,0.0,30.91,20.7,1,rio de janeiro,RJ,Low volume,Watch — below volume gate,0
9646c3513289980f17226a2fc4720dbd,69,0.029,17.21,11.2,16,sao jose dos campos,SP,Low,Maintain — on-time seller,484
96493fab2fbb13a14d0c0e8772eef5c3,63,0.0635,19.24,13.4,18,sao paulo,SP,Low,Maintain — on-time seller,274
964ff64dc05b13811c6d0f41e0aa5f6b,1,0.0,24.06,7.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
966cb4760537b1404caedd472cc610a5,66,0.0303,22.18,9.8,17,diadema,SP,Low,Maintain — on-time seller,477
9674754b5a0cb32b638cec001178f799,83,0.0241,14.04,8.3,12,sao paulo,SP,Low,Maintain — on-time seller,511
96804ea39d96eb908e7c3afdb671bb9e,36,0.0278,19.86,13.1,11,ibia,MG,Low,Maintain — on-time seller,493
968268a686aa05d1f529fb07dff08130,12,0.0,16.96,9.2,5,sao paulo,SP,Low volume,Watch — below volume gate,0
968ee78631915a63fef426d6733d7422,2,0.0,35.84,15.0,2,erechim,RS,Low volume,Watch — below volume gate,0
96e5dc09087bad639b4ee193104ec2e5,2,0.0,26.27,7.5,2,bom jardim,RJ,Low volume,Watch — below volume gate,0
96f7c797de9ca20efbe14545bed63eec,1,0.0,38.37,2.0,1,cravinhos,SP,Low volume,Watch — below volume gate,0
972d0f9cf61b499a4812cf0bfa3ad3c4,76,0.1184,26.25,18.3,11,brusque,SC,Medium,Review — rising late rate,80
973f21788dfab357250f69a8dcb7ddee,8,0.625,49.69,25.5,3,claudio,MG,Low volume,Watch — below volume gate,0
974cf2cb8f4b7add98709c30df02fe10,30,0.0333,16.57,11.2,7,araraquara,SP,Low,Maintain — on-time seller,448
97512d3fc193b2d1dfcdba0f9d1f0f8a,12,0.0833,28.46,8.3,5,sao paulo,SP,Low volume,Watch — below volume gate,0
977f9f63dd360c2a32ece2f93ad6d306,19,0.1053,50.79,13.8,7,tabatinga,SP,Low volume,Watch — below volume gate,0
979e9f8b5b39dd243a2550c8b05aecf0,3,0.0,15.63,9.3,2,sao paulo,SP,Low volume,Watch — below volume gate,0
97e4a63591ca439a2b8b7efd20e6e19e,5,0.0,15.71,6.4,3,rio de janeiro,RJ,Low volume,Watch — below volume gate,0
97e50a621f8e801f4baf69e08687c192,1,0.0,7.88,9.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
97e995629983723d11830a829bc2b246,5,0.0,19.87,16.8,4,lorena,SP,Low volume,Watch — below volume gate,0
9803a40e82e45418ab7fb84091af5231,11,0.0,46.6,15.5,8,rio verde,GO,Low volume,Watch — below volume gate,0
980640c45d7a4635885491d077167e4d,14,0.0714,17.31,7.5,6,rio claro,SP,Low volume,Watch — below volume gate,0
98115075dd26cb8835946fc6086f5d30,4,0.0,14.06,4.2,2,ao bernardo do campo,SP,Low volume,Watch — below volume gate,0
984c273121e743dd14767befe6cb17f5,1,1.0,21.31,34.0,1,americana,SP,Low volume,Watch — below volume gate,0
9853a239ab7b7ebbdc3a21248d5b8e1f,4,0.25,17.05,18.2,4,campo largo,PR,Low volume,Watch — below volume gate,0
985c92cc412091f8529c12d7f23d3fef,12,0.0,19.84,7.6,5,sao joao del rei,MG,Low volume,Watch — below volume gate,0
989becdce12ebc39863c2bceab6f3ca1,15,0.0667,54.3,13.8,6,curitiba,PR,Low volume,Watch — below volume gate,0
98dac6635aee4995d501a3972e047414,88,0.0455,28.68,9.7,10,sao paulo,SP,Low,Maintain — on-time seller,373
98dddbc4601dd4443ca174359b237166,2,0.0,26.84,8.0,2,sarandi,PR,Low volume,Watch — below volume gate,0
98e164d549402270247f3c96a1a158ef,2,0.0,12.36,9.0,2,sao paulo,SP,Low volume,Watch — below volume gate,0
98f52e1020fe788c10c0418de4393fec,1,0.0,15.1,9.0,1,macae,RJ,Low volume,Watch — below volume gate,0
99002261c568a84cce14d43fcffb43ea,36,0.0556,30.88,16.7,13,cuiaba,MT,Low,Maintain — on-time seller,311
9906e7aa42a3c067b7c9a564d01c4320,12,0.1667,43.71,16.2,5,maringa,PR,Low volume,Watch — below volume gate,0
994f04b3718c2bab35c2adfa8afecd2a,46,0.0652,16.21,14.2,11,jaguariuna,SP,Low,Maintain — on-time seller,262
9996ae921c50e8dff411ac69c0b4bb8b,2,0.0,28.57,14.5,2,tupa,SP,Low volume,Watch — below volume gate,0
999f6d9a1c7c81f43be44c6b7d076210,2,0.0,11.42,5.0,2,sao paulo,SP,Low volume,Watch — below volume gate,0
99a25c39b28a74d1151c35c18d178292,1,0.0,44.76,2.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
99a54764c341d5dc80b4a8fac4eba3fb,43,0.1163,30.78,7.7,7,sao paulo,SP,Medium,Review — rising late rate,86
99cd94252748d2bdde08e17858233602,2,0.0,10.76,3.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
99eaacc9e6046db1c82b163c5f84869f,63,0.1111,17.17,15.0,15,franca,SP,Medium,Review — rising late rate,99
9a03a4e9eb0b947652fae4f6121a3f5e,7,0.0,30.25,13.7,4,catanduva,SP,Low volume,Watch — below volume gate,0
9a1aea68d3efa00862ec88c0768037d0,7,0.0,27.5,13.0,4,catanduva,SP,Low volume,Watch — below volume gate,0
9a84ba99f5367fdbd4598363496f1ea2,15,0.0,27.67,10.7,5,luziania,GO,Low volume,Watch — below volume gate,0
9aa388272ee334b6ae07bc73706e254a,6,0.0,33.62,8.3,4,muriae,MG,Low volume,Watch — below volume gate,0
9ac4f14370b1e24ddc58be041b7f99df,5,0.0,24.43,9.0,3,jaragua,GO,Low volume,Watch — below volume gate,0
9ac75591b69c3402684b6ce0310f22ee,1,0.0,9.17,3.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
9add47bf45ce8e8c7db6b9cf670b1e09,41,0.0244,27.65,12.2,11,fazenda rio grande,PR,Low,Maintain — on-time seller,510
9b00cad94ef3078faf6fba2e792c158f,1,0.0,18.92,19.0,1,janauba,MG,Low volume,Watch — below volume gate,0
9b00ed88b7fdb95d6ff76e27c1b52d16,46,0.0652,12.64,9.3,7,sao paulo,SP,Low,Maintain — on-time seller,263
9b013e03b2ab786505a1d3b5c0756754,168,0.0417,15.32,8.5,10,vicente de carvalho,SP,Low,Maintain — on-time seller,388
9b1585752613ec342d03bbab9997ec48,3,0.0,33.35,8.0,2,rio de janeiro,RJ,Low volume,Watch — below volume gate,0
9b1ab052f5fca308ba743ac789ebb2e1,2,0.0,16.0,10.5,2,pitanga,PR,Low volume,Watch — below volume gate,0
9b1f656ca3060f8af17a50d8a024b533,1,1.0,19.39,26.0,1,santos,SP,Low volume,Watch — below volume gate,0
9b522ba7eae9e1d04082f267144583cc,3,0.3333,44.32,40.3,1,sao paulo,SP,Low volume,Watch — below volume gate,0
9b76ad3d04236f76bc71c59470305e13,2,0.0,30.96,6.0,2,boituva,SP,Low volume,Watch — below volume gate,0
9bade61a92bed55a25d2b67b9f4ed739,2,0.0,28.56,9.5,1,sao jose dos pinhais,PR,Low volume,Watch — below volume gate,0
9baf5cb77970f539089d09a38bcec5c3,31,0.0,17.15,15.1,10,indaiatuba,SP,Low,Maintain — on-time seller,617
9bc484c87d79cd4874e05ca182658045,8,0.125,13.14,13.0,3,sao paulo,SP,Low volume,Watch — below volume gate,0
9bcdfa7b615b3abb9461d9e3ad9886ae,14,0.0714,28.41,12.8,8,blumenau,SC,Low volume,Watch — below volume gate,0
9bf11dfc0bec77e5a23028043c3c5a8f,1,1.0,17.06,32.0,1,contagem,MG,Low volume,Watch — below volume gate,0
9c068d10aca38e85c50202e17b4a7e88,15,0.2,29.56,17.7,6,coxim,MS,Low volume,Watch — below volume gate,0
9c0e69c7bf2619675bbadf47b43f655a,145,0.0897,18.91,14.8,15,sao jose dos campos,SP,Low,Maintain — on-time seller,164
9c1c0c36cd23c20897e473901a8fb149,6,0.0,28.68,6.3,3,praia grande,SP,Low volume,Watch — below volume gate,0
9c3a1c416c765687bc79a04113269929,1,0.0,58.9,7.0,1,carmo da mata,MG,Low volume,Watch — below volume gate,0
9c3c24eca51c52b91c1de727d2a2ae06,5,0.0,17.96,10.2,4,caxias do sul,RS,Low volume,Watch — below volume gate,0
9c4d31c7e46ab03a43fc06e3142afd4e,2,0.0,21.91,7.0,2,rio de janeiro,RJ,Low volume,Watch — below volume gate,0
9c54608f0996c32ae4743089d915f845,3,0.0,36.64,12.3,2,loanda,PR,Low volume,Watch — below volume gate,0
9c57bc60cfad5ee62d35d3f1ce4593a1,1,1.0,15.43,37.0,1,curitiba,PR,Low volume,Watch — below volume gate,0
9c690ceacd5c66731bf443ea810195cb,10,0.0,24.92,7.6,3,camanducaia,MG,Low volume,Watch — below volume gate,0
9c7fd21e0aa159b20da593371f08ff7c,7,0.1429,17.97,7.3,5,osasco,SP,Low volume,Watch — below volume gate,0
9cad4b68bb993ee401a3c5aaa2bc26dd,3,0.3333,22.45,25.0,3,birigui,SP,Low volume,Watch — below volume gate,0
9cea4682e16655f7da87f406902e989e,4,0.0,32.87,10.2,4,araucaria,PR,Low volume,Watch — below volume gate,0
9cf787a239c1aa29dbd76f153dc13f9a,4,0.0,13.1,6.2,1,franca,SP,Low volume,Watch — below volume gate,0
9d213f303afae4983637247556438ede,2,0.0,45.06,6.5,2,ibitinga,SP,Low volume,Watch — below volume gate,0
9d39404483343dd55c7ae254494d8388,10,0.1,14.11,14.2,6,sao paulo,SP,Low volume,Watch — below volume gate,0
9d489893ff6af05029671b785f54b998,5,0.0,26.63,7.2,3,leme,SP,Low volume,Watch — below volume gate,0
9d4db00d65d7760644ac0c14edb5fd86,97,0.0412,15.56,8.0,13,sorocaba,SP,Low,Maintain — on-time seller,393
9d5604a1f112324ad6b2aa552122e0fb,13,0.0,26.19,12.5,8,florianopolis,SP,Low volume,Watch — below volume gate,0
9d5a9018aee56acb367ba9c3f05d1d6a,66,0.0152,26.34,15.0,16,aparecida de goiania,GO,Low,Maintain — on-time seller,557
9d681c7e12db302cb261e721040dde65,13,0.0,21.01,9.2,7,curitiba,PR,Low volume,Watch — below volume gate,0
9d69ba0a7a626a64dc5db08e529559cf,1,0.0,18.24,14.0,1,ribeirao preto,SP,Low volume,Watch — below volume gate,0
9d7a1d34a5052409006425275ba1c2b4,13,0.0769,21.31,14.2,5,franca,SP,Low volume,Watch — below volume gate,0
9da15f4a4ea758d9eeb49000dbe57e22,1,1.0,37.71,23.0,1,osasco,SP,Low volume,Watch — below volume gate,0
9da1ca0bef29ee170e541927a5aeabdc,6,0.1667,21.27,16.7,4,votuporanga,SP,Low volume,Watch — below volume gate,0
9dc79dd988ac42f4d56c340d7048420a,4,0.0,23.58,6.2,4,sao paulo,SP,Low volume,Watch — below volume gate,0
9dd459b29a14bf89d47183cf2cd0e4c7,2,0.5,9.41,6.5,1,sao paulo,SP,Low volume,Watch — below volume gate,0
9dd59e43f0c9f0553244e8f9c2fb247e,10,0.1,15.18,13.1,5,foz do iguacu,PR,Low volume,Watch — below volume gate,0
9dda5bbacd45e18d6485fee649205d09,17,0.0588,28.41,15.9,8,santa rita do sapucai,MG,Low volume,Watch — below volume gate,0
9de4643a8dbde634fe55621059d92273,72,0.0278,24.02,14.6,13,joinville,SC,Low,Maintain — on-time seller,490
9df5750209b83567ec144eb299d7d634,11,0.0909,23.57,14.1,7,sao leopoldo,RS,Low volume,Watch — below volume gate,0
9e25199f6ef7e7c347120ff175652c3b,1,0.0,14.52,8.0,1,taubate,SP,Low volume,Watch — below volume gate,0
9e6229250fedbe05838fef417b74e7fb,68,0.0294,25.57,12.0,10,mirandopolis,SP,Low,Maintain — on-time seller,480
